identifier,full_link,title,weight
coin-1813,https://catalog.princeton.edu/catalog/coin-1813,Coin 1813,5.75
coin-848,https://catalog.princeton.edu/catalog/coin-848,Coin 848,3.94
coin-459,https://catalog.princeton.edu/catalog/coin-459,Coin 459,0.67
coin-849,https://catalog.princeton.edu/catalog/coin-849,Coin 849,3.14
coin-360,https://catalog.princeton.edu/catalog/coin-360,Coin 360,
coin-456,https://catalog.princeton.edu/catalog/coin-456,Coin 456,3.13
coin-348,https://catalog.princeton.edu/catalog/coin-348,Coin 348,6.82
coin-276,https://catalog.princeton.edu/catalog/coin-276,Coin 276,1.65
coin-439,https://catalog.princeton.edu/catalog/coin-439,Coin 439,4.88
coin-359,https://catalog.princeton.edu/catalog/coin-359,Coin 359,23.7
coin-265,https://catalog.princeton.edu/catalog/coin-265,Coin 265,1.61
coin-1024,https://catalog.princeton.edu/catalog/coin-1024,Coin 1024,6.53
coin-356,https://catalog.princeton.edu/catalog/coin-356,Coin 356,5.75
coin-338,https://catalog.princeton.edu/catalog/coin-338,Coin 338,3.13
coin-314,https://catalog.princeton.edu/catalog/coin-314,Coin 314,1.55
coin-413,https://catalog.princeton.edu/catalog/coin-413,Coin 413,1.42
coin-322,https://catalog.princeton.edu/catalog/coin-322,Coin 322,3.33
coin-337,https://catalog.princeton.edu/catalog/coin-337,Coin 337,9.02
coin-260,https://catalog.princeton.edu/catalog/coin-260,Coin 260,2.13
coin-283,https://catalog.princeton.edu/catalog/coin-283,Coin 283,
coin-305,https://catalog.princeton.edu/catalog/coin-305,Coin 305,1.25
coin-1843,https://catalog.princeton.edu/catalog/coin-1843,Coin 1843,4.73
coin-1029,https://catalog.princeton.edu/catalog/coin-1029,Coin 1029,5.94
coin-409,https://catalog.princeton.edu/catalog/coin-409,Coin 409,2.01
coin-288,https://catalog.princeton.edu/catalog/coin-288,Coin 288,3.79
coin-262,https://catalog.princeton.edu/catalog/coin-262,Coin 262,
coin-295,https://catalog.princeton.edu/catalog/coin-295,Coin 295,3.02
coin-233,https://catalog.princeton.edu/catalog/coin-233,Coin 233,1.41
coin-217,https://catalog.princeton.edu/catalog/coin-217,Coin 217,2.64
coin-290,https://catalog.princeton.edu/catalog/coin-290,Coin 290,3.02
coin-216,https://catalog.princeton.edu/catalog/coin-216,Coin 216,
coin-236,https://catalog.princeton.edu/catalog/coin-236,Coin 236,1.85
coin-2802,https://catalog.princeton.edu/catalog/coin-2802,Coin 2802,
coin-232,https://catalog.princeton.edu/catalog/coin-232,Coin 232,1.46
coin-3995,https://catalog.princeton.edu/catalog/coin-3995,Coin 3995,
coin-53,https://catalog.princeton.edu/catalog/coin-53,Coin 53,16.83
coin-226,https://catalog.princeton.edu/catalog/coin-226,Coin 226,0.77
coin-234,https://catalog.princeton.edu/catalog/coin-234,Coin 234,1.79
coin-936,https://catalog.princeton.edu/catalog/coin-936,Coin 936,4.03
coin-210,https://catalog.princeton.edu/catalog/coin-210,Coin 210,6.37
coin-208,https://catalog.princeton.edu/catalog/coin-208,Coin 208,1.1
coin-197,https://catalog.princeton.edu/catalog/coin-197,Coin 197,9.89
coin-142,https://catalog.princeton.edu/catalog/coin-142,Coin 142,1.31
coin-884,https://catalog.princeton.edu/catalog/coin-884,Coin 884,3.2
coin-192,https://catalog.princeton.edu/catalog/coin-192,Coin 192,23.03
coin-215,https://catalog.princeton.edu/catalog/coin-215,Coin 215,
coin-113,https://catalog.princeton.edu/catalog/coin-113,Coin 113,2.49
coin-202,https://catalog.princeton.edu/catalog/coin-202,Coin 202,8.26
coin-189,https://catalog.princeton.edu/catalog/coin-189,Coin 189,
coin-180,https://catalog.princeton.edu/catalog/coin-180,Coin 180,12.69
coin-112,https://catalog.princeton.edu/catalog/coin-112,Coin 112,1.84
coin-177,https://catalog.princeton.edu/catalog/coin-177,Coin 177,10.75
coin-539,https://catalog.princeton.edu/catalog/coin-539,Coin 539,16.58
coin-162,https://catalog.princeton.edu/catalog/coin-162,Coin 162,3.39
coin-141,https://catalog.princeton.edu/catalog/coin-141,Coin 141,1.83
coin-102,https://catalog.princeton.edu/catalog/coin-102,Coin 102,
coin-138,https://catalog.princeton.edu/catalog/coin-138,Coin 138,2.45
coin-174,https://catalog.princeton.edu/catalog/coin-174,Coin 174,2.98
coin-50,https://catalog.princeton.edu/catalog/coin-50,Coin 50,16.77
coin-183,https://catalog.princeton.edu/catalog/coin-183,Coin 183,
coin-7480,https://catalog.princeton.edu/catalog/coin-7480,Coin 7480,
coin-7535,https://catalog.princeton.edu/catalog/coin-7535,Coin 7535,2.12
coin-10887,https://catalog.princeton.edu/catalog/coin-10887,Coin 10887,3.97
coin-10568,https://catalog.princeton.edu/catalog/coin-10568,Coin 10568,17.85
coin-7551,https://catalog.princeton.edu/catalog/coin-7551,Coin 7551,2.85
coin-7746,https://catalog.princeton.edu/catalog/coin-7746,Coin 7746,2.12
coin-7533,https://catalog.princeton.edu/catalog/coin-7533,Coin 7533,1.41
coin-7532,https://catalog.princeton.edu/catalog/coin-7532,Coin 7532,3.99
coin-7484,https://catalog.princeton.edu/catalog/coin-7484,Coin 7484,1.296
coin-7569,https://catalog.princeton.edu/catalog/coin-7569,Coin 7569,4.38
coin-7529,https://catalog.princeton.edu/catalog/coin-7529,Coin 7529,3.68
coin-11778,https://catalog.princeton.edu/catalog/coin-11778,Coin 11778,2.21
coin-11783,https://catalog.princeton.edu/catalog/coin-11783,Coin 11783,
coin-7520,https://catalog.princeton.edu/catalog/coin-7520,Coin 7520,2.15
coin-11619,https://catalog.princeton.edu/catalog/coin-11619,Coin 11619,4.19
coin-7496,https://catalog.princeton.edu/catalog/coin-7496,Coin 7496,3.73
coin-7479,https://catalog.princeton.edu/catalog/coin-7479,Coin 7479,1.3530000000000002
coin-7497,https://catalog.princeton.edu/catalog/coin-7497,Coin 7497,5.03
coin-7481,https://catalog.princeton.edu/catalog/coin-7481,Coin 7481,
coin-11525,https://catalog.princeton.edu/catalog/coin-11525,Coin 11525,2.78
coin-7478,https://catalog.princeton.edu/catalog/coin-7478,Coin 7478,1.321
coin-7463,https://catalog.princeton.edu/catalog/coin-7463,Coin 7463,2.92
coin-7526,https://catalog.princeton.edu/catalog/coin-7526,Coin 7526,3.0
coin-7466,https://catalog.princeton.edu/catalog/coin-7466,Coin 7466,3.9139999999999997
coin-7475,https://catalog.princeton.edu/catalog/coin-7475,Coin 7475,2.42
coin-7550,https://catalog.princeton.edu/catalog/coin-7550,Coin 7550,1.42
coin-7474,https://catalog.princeton.edu/catalog/coin-7474,Coin 7474,2.39
coin-7460,https://catalog.princeton.edu/catalog/coin-7460,Coin 7460,2.13
coin-7472,https://catalog.princeton.edu/catalog/coin-7472,Coin 7472,2.35
coin-7461,https://catalog.princeton.edu/catalog/coin-7461,Coin 7461,3.96
coin-7465,https://catalog.princeton.edu/catalog/coin-7465,Coin 7465,3.8789999999999996
coin-9795,https://catalog.princeton.edu/catalog/coin-9795,Coin 9795,244.91
coin-7458,https://catalog.princeton.edu/catalog/coin-7458,Coin 7458,3.89
coin-7455,https://catalog.princeton.edu/catalog/coin-7455,Coin 7455,3.764
coin-10152,https://catalog.princeton.edu/catalog/coin-10152,Coin 10152,17.582
coin-12364,https://catalog.princeton.edu/catalog/coin-12364,Coin 12364,1.12
coin-7452,https://catalog.princeton.edu/catalog/coin-7452,Coin 7452,2.11
coin-7443,https://catalog.princeton.edu/catalog/coin-7443,Coin 7443,3.8789999999999996
coin-7442,https://catalog.princeton.edu/catalog/coin-7442,Coin 7442,3.742
coin-12210,https://catalog.princeton.edu/catalog/coin-12210,Coin 12210,1.42
coin-7457,https://catalog.princeton.edu/catalog/coin-7457,Coin 7457,3.897
coin-10148,https://catalog.princeton.edu/catalog/coin-10148,Coin 10148,31.396
coin-7456,https://catalog.princeton.edu/catalog/coin-7456,Coin 7456,3.9339999999999997
coin-7398,https://catalog.princeton.edu/catalog/coin-7398,Coin 7398,3.952
coin-7415,https://catalog.princeton.edu/catalog/coin-7415,Coin 7415,3.45
coin-7438,https://catalog.princeton.edu/catalog/coin-7438,Coin 7438,2.9
coin-9644,https://catalog.princeton.edu/catalog/coin-9644,Coin 9644,
coin-7436,https://catalog.princeton.edu/catalog/coin-7436,Coin 7436,0.82
coin-7420,https://catalog.princeton.edu/catalog/coin-7420,Coin 7420,2.93
coin-7425,https://catalog.princeton.edu/catalog/coin-7425,Coin 7425,2.7560000000000002
coin-7397,https://catalog.princeton.edu/catalog/coin-7397,Coin 7397,3.9789999999999996
coin-7429,https://catalog.princeton.edu/catalog/coin-7429,Coin 7429,11.52
coin-7435,https://catalog.princeton.edu/catalog/coin-7435,Coin 7435,2.57
coin-7451,https://catalog.princeton.edu/catalog/coin-7451,Coin 7451,1.27
coin-7417,https://catalog.princeton.edu/catalog/coin-7417,Coin 7417,
coin-12133,https://catalog.princeton.edu/catalog/coin-12133,Coin 12133,3.01
coin-7408,https://catalog.princeton.edu/catalog/coin-7408,Coin 7408,3.958
coin-12136,https://catalog.princeton.edu/catalog/coin-12136,Coin 12136,1.5
coin-7403,https://catalog.princeton.edu/catalog/coin-7403,Coin 7403,2.93
coin-7410,https://catalog.princeton.edu/catalog/coin-7410,Coin 7410,4.0169999999999995
coin-7411,https://catalog.princeton.edu/catalog/coin-7411,Coin 7411,3.8739999999999997
coin-7390,https://catalog.princeton.edu/catalog/coin-7390,Coin 7390,4.03
coin-9253,https://catalog.princeton.edu/catalog/coin-9253,Coin 9253,0.55
coin-9214,https://catalog.princeton.edu/catalog/coin-9214,Coin 9214,2.84
coin-7377,https://catalog.princeton.edu/catalog/coin-7377,Coin 7377,3.74
coin-12134,https://catalog.princeton.edu/catalog/coin-12134,Coin 12134,1.67
coin-7394,https://catalog.princeton.edu/catalog/coin-7394,Coin 7394,3.875
coin-8029,https://catalog.princeton.edu/catalog/coin-8029,Coin 8029,1.62
coin-7396,https://catalog.princeton.edu/catalog/coin-7396,Coin 7396,3.76
coin-7389,https://catalog.princeton.edu/catalog/coin-7389,Coin 7389,2.45
coin-7374,https://catalog.princeton.edu/catalog/coin-7374,Coin 7374,3.97
coin-7346,https://catalog.princeton.edu/catalog/coin-7346,Coin 7346,3.94
coin-7380,https://catalog.princeton.edu/catalog/coin-7380,Coin 7380,8.46
coin-11522,https://catalog.princeton.edu/catalog/coin-11522,Coin 11522,1.28
coin-7371,https://catalog.princeton.edu/catalog/coin-7371,Coin 7371,3.38
coin-7291,https://catalog.princeton.edu/catalog/coin-7291,Coin 7291,7.7
coin-12872,https://catalog.princeton.edu/catalog/coin-12872,Coin 12872,1.88
coin-7337,https://catalog.princeton.edu/catalog/coin-7337,Coin 7337,3.45
coin-6535,https://catalog.princeton.edu/catalog/coin-6535,Coin 6535,
coin-7313,https://catalog.princeton.edu/catalog/coin-7313,Coin 7313,2.01
coin-7322,https://catalog.princeton.edu/catalog/coin-7322,Coin 7322,1.21
coin-7309,https://catalog.princeton.edu/catalog/coin-7309,Coin 7309,2.22
coin-7314,https://catalog.princeton.edu/catalog/coin-7314,Coin 7314,1.75
coin-7323,https://catalog.princeton.edu/catalog/coin-7323,Coin 7323,1.32
coin-7284,https://catalog.princeton.edu/catalog/coin-7284,Coin 7284,2.28
coin-7295,https://catalog.princeton.edu/catalog/coin-7295,Coin 7295,2.23
coin-7297,https://catalog.princeton.edu/catalog/coin-7297,Coin 7297,2.36
coin-7268,https://catalog.princeton.edu/catalog/coin-7268,Coin 7268,3.853
coin-12139,https://catalog.princeton.edu/catalog/coin-12139,Coin 12139,3.37
coin-12211,https://catalog.princeton.edu/catalog/coin-12211,Coin 12211,1.91
coin-7348,https://catalog.princeton.edu/catalog/coin-7348,Coin 7348,2.55
coin-7262,https://catalog.princeton.edu/catalog/coin-7262,Coin 7262,
coin-7244,https://catalog.princeton.edu/catalog/coin-7244,Coin 7244,
coin-7266,https://catalog.princeton.edu/catalog/coin-7266,Coin 7266,3.9
coin-7248,https://catalog.princeton.edu/catalog/coin-7248,Coin 7248,
coin-7245,https://catalog.princeton.edu/catalog/coin-7245,Coin 7245,
coin-7241,https://catalog.princeton.edu/catalog/coin-7241,Coin 7241,
coin-7247,https://catalog.princeton.edu/catalog/coin-7247,Coin 7247,
coin-7246,https://catalog.princeton.edu/catalog/coin-7246,Coin 7246,
coin-7238,https://catalog.princeton.edu/catalog/coin-7238,Coin 7238,
coin-13170,https://catalog.princeton.edu/catalog/coin-13170,Coin 13170,0.87
coin-11486,https://catalog.princeton.edu/catalog/coin-11486,Coin 11486,3.31
coin-11472,https://catalog.princeton.edu/catalog/coin-11472,Coin 11472,3.22
coin-11471,https://catalog.princeton.edu/catalog/coin-11471,Coin 11471,3.44
coin-11450,https://catalog.princeton.edu/catalog/coin-11450,Coin 11450,1.4
coin-11487,https://catalog.princeton.edu/catalog/coin-11487,Coin 11487,3.09
coin-13248,https://catalog.princeton.edu/catalog/coin-13248,Coin 13248,
coin-11484,https://catalog.princeton.edu/catalog/coin-11484,Coin 11484,3.48
coin-11469,https://catalog.princeton.edu/catalog/coin-11469,Coin 11469,3.0
coin-13288,https://catalog.princeton.edu/catalog/coin-13288,Coin 13288,0.95
coin-11454,https://catalog.princeton.edu/catalog/coin-11454,Coin 11454,1.21
coin-13064,https://catalog.princeton.edu/catalog/coin-13064,Coin 13064,1.26
coin-11432,https://catalog.princeton.edu/catalog/coin-11432,Coin 11432,3.77
coin-11456,https://catalog.princeton.edu/catalog/coin-11456,Coin 11456,1.75
coin-11430,https://catalog.princeton.edu/catalog/coin-11430,Coin 11430,3.86
coin-11435,https://catalog.princeton.edu/catalog/coin-11435,Coin 11435,2.75
coin-11414,https://catalog.princeton.edu/catalog/coin-11414,Coin 11414,1.37
coin-11438,https://catalog.princeton.edu/catalog/coin-11438,Coin 11438,1.14
coin-12712,https://catalog.princeton.edu/catalog/coin-12712,Coin 12712,1.05
coin-13036,https://catalog.princeton.edu/catalog/coin-13036,Coin 13036,1.42
coin-11389,https://catalog.princeton.edu/catalog/coin-11389,Coin 11389,2.1
coin-11380,https://catalog.princeton.edu/catalog/coin-11380,Coin 11380,4.02
coin-11393,https://catalog.princeton.edu/catalog/coin-11393,Coin 11393,2.32
coin-11383,https://catalog.princeton.edu/catalog/coin-11383,Coin 11383,4.44
coin-11379,https://catalog.princeton.edu/catalog/coin-11379,Coin 11379,4.14
coin-11360,https://catalog.princeton.edu/catalog/coin-11360,Coin 11360,4.36
coin-11376,https://catalog.princeton.edu/catalog/coin-11376,Coin 11376,
coin-11362,https://catalog.princeton.edu/catalog/coin-11362,Coin 11362,4.11
coin-11358,https://catalog.princeton.edu/catalog/coin-11358,Coin 11358,
coin-11375,https://catalog.princeton.edu/catalog/coin-11375,Coin 11375,4.4
coin-11352,https://catalog.princeton.edu/catalog/coin-11352,Coin 11352,7.04
coin-11357,https://catalog.princeton.edu/catalog/coin-11357,Coin 11357,3.79
coin-11350,https://catalog.princeton.edu/catalog/coin-11350,Coin 11350,4.08
coin-11378,https://catalog.princeton.edu/catalog/coin-11378,Coin 11378,4.16
coin-11341,https://catalog.princeton.edu/catalog/coin-11341,Coin 11341,3.82
coin-11345,https://catalog.princeton.edu/catalog/coin-11345,Coin 11345,3.97
coin-11336,https://catalog.princeton.edu/catalog/coin-11336,Coin 11336,3.48
coin-11356,https://catalog.princeton.edu/catalog/coin-11356,Coin 11356,4.25
coin-11353,https://catalog.princeton.edu/catalog/coin-11353,Coin 11353,3.95
coin-11340,https://catalog.princeton.edu/catalog/coin-11340,Coin 11340,3.98
coin-13318,https://catalog.princeton.edu/catalog/coin-13318,Coin 13318,1.6
coin-11327,https://catalog.princeton.edu/catalog/coin-11327,Coin 11327,4.6
coin-11351,https://catalog.princeton.edu/catalog/coin-11351,Coin 11351,3.99
coin-11326,https://catalog.princeton.edu/catalog/coin-11326,Coin 11326,3.42
coin-11320,https://catalog.princeton.edu/catalog/coin-11320,Coin 11320,4.03
coin-11325,https://catalog.princeton.edu/catalog/coin-11325,Coin 11325,3.0
coin-11321,https://catalog.princeton.edu/catalog/coin-11321,Coin 11321,0.55
coin-11339,https://catalog.princeton.edu/catalog/coin-11339,Coin 11339,3.93
coin-13167,https://catalog.princeton.edu/catalog/coin-13167,Coin 13167,1.93
coin-11334,https://catalog.princeton.edu/catalog/coin-11334,Coin 11334,7.19
coin-11331,https://catalog.princeton.edu/catalog/coin-11331,Coin 11331,3.7
coin-11333,https://catalog.princeton.edu/catalog/coin-11333,Coin 11333,9.0
coin-11337,https://catalog.princeton.edu/catalog/coin-11337,Coin 11337,2.82
coin-11317,https://catalog.princeton.edu/catalog/coin-11317,Coin 11317,3.73
coin-11328,https://catalog.princeton.edu/catalog/coin-11328,Coin 11328,4.29
coin-11323,https://catalog.princeton.edu/catalog/coin-11323,Coin 11323,1.85
coin-13235,https://catalog.princeton.edu/catalog/coin-13235,Coin 13235,3.94
coin-11318,https://catalog.princeton.edu/catalog/coin-11318,Coin 11318,3.91
coin-11338,https://catalog.princeton.edu/catalog/coin-11338,Coin 11338,3.73
coin-13185,https://catalog.princeton.edu/catalog/coin-13185,Coin 13185,1.09
coin-11311,https://catalog.princeton.edu/catalog/coin-11311,Coin 11311,7.78
coin-11309,https://catalog.princeton.edu/catalog/coin-11309,Coin 11309,3.93
coin-11298,https://catalog.princeton.edu/catalog/coin-11298,Coin 11298,3.95
coin-11297,https://catalog.princeton.edu/catalog/coin-11297,Coin 11297,3.11
coin-11307,https://catalog.princeton.edu/catalog/coin-11307,Coin 11307,7.22
coin-11293,https://catalog.princeton.edu/catalog/coin-11293,Coin 11293,3.32
coin-11288,https://catalog.princeton.edu/catalog/coin-11288,Coin 11288,4.03
coin-11312,https://catalog.princeton.edu/catalog/coin-11312,Coin 11312,7.1
coin-12128,https://catalog.princeton.edu/catalog/coin-12128,Coin 12128,
coin-11299,https://catalog.princeton.edu/catalog/coin-11299,Coin 11299,4.07
coin-11305,https://catalog.princeton.edu/catalog/coin-11305,Coin 11305,10.87
coin-11294,https://catalog.princeton.edu/catalog/coin-11294,Coin 11294,4.01
coin-11301,https://catalog.princeton.edu/catalog/coin-11301,Coin 11301,3.78
coin-11292,https://catalog.princeton.edu/catalog/coin-11292,Coin 11292,3.85
coin-13126,https://catalog.princeton.edu/catalog/coin-13126,Coin 13126,1.43
coin-11306,https://catalog.princeton.edu/catalog/coin-11306,Coin 11306,7.42
coin-11280,https://catalog.princeton.edu/catalog/coin-11280,Coin 11280,4.04
coin-11284,https://catalog.princeton.edu/catalog/coin-11284,Coin 11284,1.09
coin-11276,https://catalog.princeton.edu/catalog/coin-11276,Coin 11276,4.07
coin-11264,https://catalog.princeton.edu/catalog/coin-11264,Coin 11264,16.05
coin-13251,https://catalog.princeton.edu/catalog/coin-13251,Coin 13251,2.92
coin-11277,https://catalog.princeton.edu/catalog/coin-11277,Coin 11277,3.83
coin-11286,https://catalog.princeton.edu/catalog/coin-11286,Coin 11286,3.84
coin-11270,https://catalog.princeton.edu/catalog/coin-11270,Coin 11270,4.14
coin-11265,https://catalog.princeton.edu/catalog/coin-11265,Coin 11265,4.13
coin-11269,https://catalog.princeton.edu/catalog/coin-11269,Coin 11269,4.13
coin-11275,https://catalog.princeton.edu/catalog/coin-11275,Coin 11275,2.98
coin-11260,https://catalog.princeton.edu/catalog/coin-11260,Coin 11260,10.26
coin-11247,https://catalog.princeton.edu/catalog/coin-11247,Coin 11247,3.92
coin-11782,https://catalog.princeton.edu/catalog/coin-11782,Coin 11782,4.23
coin-11267,https://catalog.princeton.edu/catalog/coin-11267,Coin 11267,14.35
coin-11246,https://catalog.princeton.edu/catalog/coin-11246,Coin 11246,3.64
coin-11241,https://catalog.princeton.edu/catalog/coin-11241,Coin 11241,4.02
coin-11253,https://catalog.princeton.edu/catalog/coin-11253,Coin 11253,4.03
coin-11224,https://catalog.princeton.edu/catalog/coin-11224,Coin 11224,4.14
coin-11262,https://catalog.princeton.edu/catalog/coin-11262,Coin 11262,8.71
coin-11251,https://catalog.princeton.edu/catalog/coin-11251,Coin 11251,3.13
coin-11240,https://catalog.princeton.edu/catalog/coin-11240,Coin 11240,4.01
coin-11237,https://catalog.princeton.edu/catalog/coin-11237,Coin 11237,3.37
coin-11244,https://catalog.princeton.edu/catalog/coin-11244,Coin 11244,4.12
