ID,Catalog link,Existing References,Nomisma dataset,Reference link,Monogram link from http://numismatics.org/hrc/symbols,Second monogram link,Third monogram link,
2691,https://catalog.princeton.edu/catalog/coin-2691,"Betts  542;Julian  MI-1;Stahl, Comitia Americana  14;Adams  39-54",,,,,,
2692,https://catalog.princeton.edu/catalog/coin-2692,"Betts  593;Julian  MI-9;Stahl, Comitia Americana  81;Adams  145-152",,,,,,
2693,https://catalog.princeton.edu/catalog/coin-2693,"Betts  595;Julian  MI-9;Stahl, Comitia Americana  83;Adams  145-152",,,,,,
2694,https://catalog.princeton.edu/catalog/coin-2694,"Betts  593;Julian  MI-7;Stahl, Comitia Americana  66;Stahl, Comitia Americana pp. 129-138",,,,,,
2695,https://catalog.princeton.edu/catalog/coin-2695,"Betts  593;Julian  MI-7;Stahl, Comitia Americana  66;Stahl, Comitia Americana pp. 129-138",,,,,,
2696,https://catalog.princeton.edu/catalog/coin-2696,"Betts  566;Julian  MI-4;Stahl, Comitia Americana  40;Adams  77-88",,,,,,
2697,https://catalog.princeton.edu/catalog/coin-2697,"Betts p. 241 ;Julian pp. 112-113 ;Stahl, Comitia Americana  93;Adams pp. 183-198",,,,,,
2698,https://catalog.princeton.edu/catalog/coin-2698,"Betts  575;Julian  MI-5;Stahl, Comitia Americana  47;Adams pp 117-128",,,,,,
2699,https://catalog.princeton.edu/catalog/coin-2699,"Betts  567;Julian PP 112-113 ;Stahl, Comitia Americana  43;Adams pp 89-102",,,,,,
2700,https://catalog.princeton.edu/catalog/coin-2700,"Betts  594;Julian  MI-8;Stahl, Comitia Americana  71;Adams pp 139-144",,,,,,
2701,https://catalog.princeton.edu/catalog/coin-2701,"Betts  557;Julian  MI-2;Stahl, Comitia Americana  34;Adams pp 55-66",,,,,,
2702,https://catalog.princeton.edu/catalog/coin-2702,"Betts  565;Julian  MI-3;Stahl, Comitia Americana  34;Adams pp 67-76",,,,,,
2703,https://catalog.princeton.edu/catalog/coin-2703,RIC.1. Augustus 286;BMC.1. Augustus 367,,,,,,
2704,https://catalog.princeton.edu/catalog/coin-2704,"Betts  597;Julian  MI-10;Stahl, Comitia Americana  90;Adams pp 153-162",,,,,,
2705,https://catalog.princeton.edu/catalog/coin-2705,RIC.1. Augustus 23;BMC.1. Augustus 309;Sear Augustus 1546,,,,,,
2706,https://catalog.princeton.edu/catalog/coin-2706,"Betts  568;Julian pp 112-113 ;Stahl, Comitia Americana  53;Adams pp 103-116",,,,,,
2707,https://catalog.princeton.edu/catalog/coin-2707,"RPC.1  2220;RIC, 2nd ed. Augustus 507;Sear  1589;BMC.1.  704",,,,,,
2709,https://catalog.princeton.edu/catalog/coin-2709,"RPC.1  2203;RIC, 2nd ed. Augustus 476",,,,,,
2711,https://catalog.princeton.edu/catalog/coin-2711,RIC.1. Augustus 302;BMC.1. Augustus 417,,,,,,
2712,https://catalog.princeton.edu/catalog/coin-2712,RIC.1. Augustus 302;BMC.1. Augustus 417,,,,,,
2713,https://catalog.princeton.edu/catalog/coin-2713,RIC.1. Augustus 17;BMC.1. Augustus 17;BMC.1. Augustus 703,,,,,,
2714,https://catalog.princeton.edu/catalog/coin-2714,"Julian  CM-15;Stahl, Comitia Americana  112;Adams pp. 119-218 ;Princeton University Library Chronicle pp. 196-199",,,,,,
2715,https://catalog.princeton.edu/catalog/coin-2715,"Julian  CM-15;Stahl, Comitia Americana  112;Adams pp. 119-218 ;Princeton University Library Chronicle pp. 196-199",,,,,,
2717,https://catalog.princeton.edu/catalog/coin-2717,,,,,,,
2718,https://catalog.princeton.edu/catalog/coin-2718,RRC  490/1;Syd.  1318;Sear  1534;BMC.1.  p. 43,CRRO,http://numismatics.org/crro/id/rrc-490.1,,,,
2720,https://catalog.princeton.edu/catalog/coin-2720,"Julian  CM-15;Stahl, Comitia Americana  112;Adams pp. 119-218 ;Princeton University Library Chronicle pp. 196-199",,,,,,
2721,https://catalog.princeton.edu/catalog/coin-2721,"Betts  595;Julian  MI-9;Stahl, Comitia Americana pp 324 ;Adams pp. 145-152",,,,,,
2722,https://catalog.princeton.edu/catalog/coin-2722,"Betts  557;Julian  MI-2;Stahl, Comitia Americana  35;Adams pp. 55-66",,,,,,
2723,https://catalog.princeton.edu/catalog/coin-2723,Stahl pp. 9-12 ;Stahl Lee pp. 3-5,,,,,,
2724,https://catalog.princeton.edu/catalog/coin-2724,RIC.1. Augustus 57,,,,,,
2725,https://catalog.princeton.edu/catalog/coin-2725,RIC 2 374 297d;BMC 342 801,WRONG REFERENCE,,,,,
2727,https://catalog.princeton.edu/catalog/coin-2727,RIC 2 374 297d;BMC 342 801,WRONG REFERENCE,,,,,
2728,https://catalog.princeton.edu/catalog/coin-2728,Julian  IP-1;Prucha,,,,,,
2729,https://catalog.princeton.edu/catalog/coin-2729,Julian  IP-11;Belden  27;Prucha,,,,,,
2730,https://catalog.princeton.edu/catalog/coin-2730,Julian  IP-18;Belden  30;Prucha,,,,,,
2731,https://catalog.princeton.edu/catalog/coin-2731,Julian  IP-7;Prucha  ;Belden  21,,,,,,
2732,https://catalog.princeton.edu/catalog/coin-2732,Julian  IP-8;Belden  24;Prucha,,,,,,
2733,https://catalog.princeton.edu/catalog/coin-2733,Julian  IP-22;Belden  35;Prucha,,,,,,
2734,https://catalog.princeton.edu/catalog/coin-2734,RIC.1. Augustus 182;BMC.1. Augustus 202;Sear  1695,,,,,,
2735,https://catalog.princeton.edu/catalog/coin-2735,Julian  IP-14;Belden  29;Prucha,,,,,,
2736,https://catalog.princeton.edu/catalog/coin-2736,Julian  ip-30;Belden  46;Prucha,,,,,,
2739,https://catalog.princeton.edu/catalog/coin-2739,Julian  IP-27;Belden pp.34-35 41;Prucha,,,,,,
2740,https://catalog.princeton.edu/catalog/coin-2740,Julian  IP-24;Belden  38;Prucha,,,,,,
2741,https://catalog.princeton.edu/catalog/coin-2741,BMC.1. Augustus 201;RIC.1. Augustus 181;Sear  1694,,,,,,
2742,https://catalog.princeton.edu/catalog/coin-2742,Julian  IP-38;Belden  50;Prucha,,,,,,
2743,https://catalog.princeton.edu/catalog/coin-2743,Julian  IP-32;Belden  48;Prucha,,,,,,
2744,https://catalog.princeton.edu/catalog/coin-2744,Julian  IP-7;Prucha  ;Belden  21,,,,,,
2747,https://catalog.princeton.edu/catalog/coin-2747,RIC.1. Augustus 84;BMC.1. Augustus 173;Sear  1662,,,,,,
2749,https://catalog.princeton.edu/catalog/coin-2749,Julian  IP-7;Belden  22;Prucha,,,,,,
2750,https://catalog.princeton.edu/catalog/coin-2750,Julian  IP-3;Belden  16;Prucha,,,,,,
2752,https://catalog.princeton.edu/catalog/coin-2752,Julian  IP-3;Belden  16;Prucha,,,,,,
2753,https://catalog.princeton.edu/catalog/coin-2753,Julian  NA-2;Belden  ;Prucha,,,,,,
2754,https://catalog.princeton.edu/catalog/coin-2754,RPC.1  523;RIC.1. 1 p. 44;Sear  1730,,,,,,
2756,https://catalog.princeton.edu/catalog/coin-2756,Julian  NA-2;Belden  ;Prucha,,,,,,
2758,https://catalog.princeton.edu/catalog/coin-2758,Julian  NA-2;Belden  ;Prucha,,,,,,
2759,https://catalog.princeton.edu/catalog/coin-2759,Julian  NA-3,,,,,,
2761,https://catalog.princeton.edu/catalog/coin-2761,Julian  NA-3,,,,,,
2762,https://catalog.princeton.edu/catalog/coin-2762,Julian  NA-3,,,,,,
2763,https://catalog.princeton.edu/catalog/coin-2763,"Julian  NA-1;Betts  568;Stahl, Comitia Americana  59;Adams pp. 103-116",,,,,,
2765,https://catalog.princeton.edu/catalog/coin-2765,"Betts  568;Julian  NA-1;Stahl, Comitia Americana  54;Adams pp. 103-116",,,,,,
2766,https://catalog.princeton.edu/catalog/coin-2766,Julian  NA-9,,,,,,
2767,https://catalog.princeton.edu/catalog/coin-2767,Julian  PE-4;Betts  576,,,,,,
2768,https://catalog.princeton.edu/catalog/coin-2768,Betts  400;Julian  MI-33,,,,,,
2769,https://catalog.princeton.edu/catalog/coin-2769,Julian  MI-33;Betts  400,,,,,,
2770,https://catalog.princeton.edu/catalog/coin-2770,Julian  PR-2,,,,,,
2771,https://catalog.princeton.edu/catalog/coin-2771,Rulau and Fuld pp. 239 ;Baker  3000A,,,,,,
2772,https://catalog.princeton.edu/catalog/coin-2772,Julian  MT-23;Rulau and Fuld pp. 157 ;Baker  326A,,,,,,
2774,https://catalog.princeton.edu/catalog/coin-2774,Julian  MT-23;Rulau and Fuld pp. 157 ;Baker  326A,,,,,,
2775,https://catalog.princeton.edu/catalog/coin-2775,Rulau and Fuld pp. 72 ;Baker  85,,,,,,
2776,https://catalog.princeton.edu/catalog/coin-2776,Julian  PR-7,,,,,,
2777,https://catalog.princeton.edu/catalog/coin-2777,Rulau and Fuld pp. 208 ;Wash  ;Wash  ;Wash  10,,,,,,
2778,https://catalog.princeton.edu/catalog/coin-2778,Rulau and Fuld pp. 216 ;Wash  53;Baxter pp. 28-31 ;1845-1945  346,,,,,,
2780,https://catalog.princeton.edu/catalog/coin-2780,Rulau and Fuld pp. 216 ;Wash  53;Baxter pp. 28-31 ;1845-1945  346,,,,,,
2781,https://catalog.princeton.edu/catalog/coin-2781,,,,,,,
2782,https://catalog.princeton.edu/catalog/coin-2782,Julian  PR-12;1845-1945  281,,,,,,
2784,https://catalog.princeton.edu/catalog/coin-2784,,,,,,,
2786,https://catalog.princeton.edu/catalog/coin-2786,,,,,,,
2787,https://catalog.princeton.edu/catalog/coin-2787,Julian  PR-12;1845-1945  281,,,,,,
2789,https://catalog.princeton.edu/catalog/coin-2789,Julian  PR-21,,,,,,
2790,https://catalog.princeton.edu/catalog/coin-2790,Julian  PR-21,,,,,,
2792,https://catalog.princeton.edu/catalog/coin-2792,Julian  IP-40,,,,,,
2794,https://catalog.princeton.edu/catalog/coin-2794,Julian  IP-40,,,,,,
2796,https://catalog.princeton.edu/catalog/coin-2796,Julian  PR-24,,,,,,
2797,https://catalog.princeton.edu/catalog/coin-2797,Julian  PR-19,,,,,,
2798,https://catalog.princeton.edu/catalog/coin-2798,Julian  PR-15,,,,,,
2799,https://catalog.princeton.edu/catalog/coin-2799,Julian  CM-23,,,,,,
2801,https://catalog.princeton.edu/catalog/coin-2801,,,,,,,
2802,https://catalog.princeton.edu/catalog/coin-2802,Rulau and Fuld  676,,,,,,
2804,https://catalog.princeton.edu/catalog/coin-2804,,,,,,,
2805,https://catalog.princeton.edu/catalog/coin-2805,Julian  PR-6,,,,,,
2806,https://catalog.princeton.edu/catalog/coin-2806,Julian  PR-4,,,,,,
2807,https://catalog.princeton.edu/catalog/coin-2807,,,,,,,
2809,https://catalog.princeton.edu/catalog/coin-2809,,,,,,,
2810,https://catalog.princeton.edu/catalog/coin-2810,,,,,,,
2811,https://catalog.princeton.edu/catalog/coin-2811,,,,,,,
2812,https://catalog.princeton.edu/catalog/coin-2812,,,,,,,
2813,https://catalog.princeton.edu/catalog/coin-2813,,,,,,,
2814,https://catalog.princeton.edu/catalog/coin-2814,,,,,,,
2815,https://catalog.princeton.edu/catalog/coin-2815,,,,,,,
2816,https://catalog.princeton.edu/catalog/coin-2816,,,,,,,
2817,https://catalog.princeton.edu/catalog/coin-2817,,,,,,,
2818,https://catalog.princeton.edu/catalog/coin-2818,,,,,,,
2819,https://catalog.princeton.edu/catalog/coin-2819,RIC 2 374 297d;BMC 342 801,WRONG REFERENCE,,,,,
2820,https://catalog.princeton.edu/catalog/coin-2820,,,,,,,
2821,https://catalog.princeton.edu/catalog/coin-2821,,,,,,,
2822,https://catalog.princeton.edu/catalog/coin-2822,,,,,,,
2823,https://catalog.princeton.edu/catalog/coin-2823,,,,,,,
2824,https://catalog.princeton.edu/catalog/coin-2824,,,,,,,
2825,https://catalog.princeton.edu/catalog/coin-2825,,,,,,,
2827,https://catalog.princeton.edu/catalog/coin-2827,,,,,,,
2828,https://catalog.princeton.edu/catalog/coin-2828,,,,,,,
2829,https://catalog.princeton.edu/catalog/coin-2829,,,,,,,
2830,https://catalog.princeton.edu/catalog/coin-2830,,,,,,,
2831,https://catalog.princeton.edu/catalog/coin-2831,,,,,,,
2832,https://catalog.princeton.edu/catalog/coin-2832,,,,,,,
2833,https://catalog.princeton.edu/catalog/coin-2833,,,,,,,
2834,https://catalog.princeton.edu/catalog/coin-2834,,,,,,,
2835,https://catalog.princeton.edu/catalog/coin-2835,,,,,,,
2836,https://catalog.princeton.edu/catalog/coin-2836,,,,,,,
2837,https://catalog.princeton.edu/catalog/coin-2837,,,,,,,
2838,https://catalog.princeton.edu/catalog/coin-2838,,,,,,,
2839,https://catalog.princeton.edu/catalog/coin-2839,,,,,,,
2840,https://catalog.princeton.edu/catalog/coin-2840,,,,,,,
2841,https://catalog.princeton.edu/catalog/coin-2841,Price  514,PELLA,http://numismatics.org/pella/id/price.514,,,,
2842,https://catalog.princeton.edu/catalog/coin-2842,Price  106,PELLA,http://numismatics.org/pella/id/price.106,,,,
2843,https://catalog.princeton.edu/catalog/coin-2843,Price  1476,PELLA,http://numismatics.org/pella/id/price.1476,,,,
2844,https://catalog.princeton.edu/catalog/coin-2844,Price  2998,PELLA,http://numismatics.org/pella/id/price.2998,,,,
2845,https://catalog.princeton.edu/catalog/coin-2845,Price  P186,PELLA,http://numismatics.org/pella/id/price.P186,http://numismatics.org/pella/symbol/monogram.price.863,,,
2846,https://catalog.princeton.edu/catalog/coin-2846,DOC 3.659 (Class A2 Var. 24) A2.24;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2847,https://catalog.princeton.edu/catalog/coin-2847,DOC 3.650 A2;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2848,https://catalog.princeton.edu/catalog/coin-2848,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2849,https://catalog.princeton.edu/catalog/coin-2849,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2850,https://catalog.princeton.edu/catalog/coin-2850,DOC 3.664 A2.34;BMC.Byz. 477 (Class I) 8;BN 597 41/Cp/AE/31;Sear 376 1813,,,,,,
2851,https://catalog.princeton.edu/catalog/coin-2851,"DOC 3.650, Class A2 Var. 2 A2.2;Sear 376, Class A2 1813;BN 597, Class A2 41/Cp/AE/31;BMC.Byz. 477, Class I 8",,,,,,
2852,https://catalog.princeton.edu/catalog/coin-2852,DOC 3.667 A2.40a;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2853,https://catalog.princeton.edu/catalog/coin-2853,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2854,https://catalog.princeton.edu/catalog/coin-2854,DOC 3.671 (Class A2 Var. 45) A2.45;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2855,https://catalog.princeton.edu/catalog/coin-2855,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2856,https://catalog.princeton.edu/catalog/coin-2856,DOC 3.650 A2;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2857,https://catalog.princeton.edu/catalog/coin-2857,DOC 3.650 A2;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2858,https://catalog.princeton.edu/catalog/coin-2858,DOC 3.664 A2.34;BMC.Byz. 477 (Class I) 8;BN 597 41/Cp/AE/31;Sear 376 1813,,,,,,
2859,https://catalog.princeton.edu/catalog/coin-2859,DOC 3.657 A2.16a;BMC.Byz. 477 (Class I) 8;BN 597 41/Cp/AE/31;Sear 376 1813,,,,,,
2860,https://catalog.princeton.edu/catalog/coin-2860,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2861,https://catalog.princeton.edu/catalog/coin-2861,DOC 3.650 A2;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2862,https://catalog.princeton.edu/catalog/coin-2862,DOC 3.667 A2.40a;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2863,https://catalog.princeton.edu/catalog/coin-2863,DOC 3.667 A2.40a;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2864,https://catalog.princeton.edu/catalog/coin-2864,DOC 3.650 A2;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2865,https://catalog.princeton.edu/catalog/coin-2865,"DOC 3.650, Class A2 Var. 2 A2.2;Sear 376, Class A2 1813;BN 597, Class A2 41/Cp/AE/31;BMC.Byz. 477, Class I 8",,,,,,
2866,https://catalog.princeton.edu/catalog/coin-2866,DOC 3.663 A2.32;Sear 376 1813;BN 597 41/CP/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2867,https://catalog.princeton.edu/catalog/coin-2867,DOC 3.653 (Class A2 Var. 8) A2.8;BN 597 (Class A2) 41/Cp/AE/31;Sear 376 (Class A2) 1813;BMC.Byz. 477 (Class I) 8,,,,,,
2868,https://catalog.princeton.edu/catalog/coin-2868,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2869,https://catalog.princeton.edu/catalog/coin-2869,"DOC 3.652 Class A2, Var. 4 A2.4;Sear 376 Class A2 1813;BN 597 Class A2 41/Cp/AE/31;BMC.Byz. 477 Class I 8",,,,,,
2870,https://catalog.princeton.edu/catalog/coin-2870,DOC 3.667 A2.40a;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2871,https://catalog.princeton.edu/catalog/coin-2871,DOC 3.652 A2.5;Sear 376 1813;BMC.Byz. 477 (Class I) 8;BN 597 41/Cp/AE/31,,,,,,
2872,https://catalog.princeton.edu/catalog/coin-2872,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2873,https://catalog.princeton.edu/catalog/coin-2873,DOC 3.665 (Class A2 Var. 39) A2.39;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2874,https://catalog.princeton.edu/catalog/coin-2874,DOC 3.653 A2.7;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2875,https://catalog.princeton.edu/catalog/coin-2875,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2876,https://catalog.princeton.edu/catalog/coin-2876,DOC 3.658 A2.19a;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2877,https://catalog.princeton.edu/catalog/coin-2877,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2878,https://catalog.princeton.edu/catalog/coin-2878,"DOC 3.650, Class A2 Var. 2 A2.2;Sear 376, Class A2 1813;BN 597, Class A2 41/Cp/AE/31;BMC.Byz. 477, Class I 8",,,,,,
2879,https://catalog.princeton.edu/catalog/coin-2879,"DOC 3.651 (Class A2, Var. 3) A2.3;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8",,,,,,
2880,https://catalog.princeton.edu/catalog/coin-2880,DOC 3.665 (Class A2 Var. 39) A2.39;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2881,https://catalog.princeton.edu/catalog/coin-2881,DOC 3.673 A2.50;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2882,https://catalog.princeton.edu/catalog/coin-2882,DOC 3.652 A2.5;Sear 376 1813;BMC.Byz. 477 (Class I) 8;BN 597 41/Cp/AE/31,,,,,,
2883,https://catalog.princeton.edu/catalog/coin-2883,DOC 3.653 (Class A2 Var. 8) A2.8;BN 597 (Class A2) 41/Cp/AE/31;Sear 376 (Class A2) 1813;BMC.Byz. 477 (Class I) 8,,,,,,
2884,https://catalog.princeton.edu/catalog/coin-2884,DOC 3.666 A2.40;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2885,https://catalog.princeton.edu/catalog/coin-2885,DOC 3.671 A2.47;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2886,https://catalog.princeton.edu/catalog/coin-2886,DOC 3.663 A2.32;Sear 376 1813;BN 597 41/CP/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2887,https://catalog.princeton.edu/catalog/coin-2887,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2888,https://catalog.princeton.edu/catalog/coin-2888,DOC 3.654 A2.9;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2889,https://catalog.princeton.edu/catalog/coin-2889,"DOC 3.650, Class A2 Var. 2 A2.2;Sear 376, Class A2 1813;BN 597, Class A2 41/Cp/AE/31;BMC.Byz. 477, Class I 8",,,,,,
2890,https://catalog.princeton.edu/catalog/coin-2890,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2891,https://catalog.princeton.edu/catalog/coin-2891,DOC 3.665 (Class A2 Var. 39) A2.39;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2892,https://catalog.princeton.edu/catalog/coin-2892,DOC 3.654 A2.9;Sear 376 1813;BN 597 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2893,https://catalog.princeton.edu/catalog/coin-2893,DOC 3.668 (Class A2 Var. 41) A2.41;Sear 376 (Class A2) 1813;BN 597 (Class A2) 41/Cp/AE/31;BMC.Byz. 477 (Class I) 8,,,,,,
2894,https://catalog.princeton.edu/catalog/coin-2894,Price  1823,PELLA,http://numismatics.org/pella/id/price.1823,http://numismatics.org/pella/symbol/monogram.price.587,,,
2895,https://catalog.princeton.edu/catalog/coin-2895,RPC.1  4305,,,,,,
2896,https://catalog.princeton.edu/catalog/coin-2896,Price  1398,PELLA,http://numismatics.org/pella/id/price.1398,,,,
2897,https://catalog.princeton.edu/catalog/coin-2897,RPC.1  4287,,,,,,
2898,https://catalog.princeton.edu/catalog/coin-2898,Price  1417,PELLA,http://numismatics.org/pella/id/price.1417,http://numismatics.org/pella/symbol/monogram.price.720,,,
2899,https://catalog.princeton.edu/catalog/coin-2899,RPC.1  4287,,,,,,
2900,https://catalog.princeton.edu/catalog/coin-2900,RPC.1  4299,,,,,,
2901,https://catalog.princeton.edu/catalog/coin-2901,RPC.1  4289,,,,,,
2902,https://catalog.princeton.edu/catalog/coin-2902,Price  1531,PELLA,http://numismatics.org/pella/id/price.1531,http://numismatics.org/pella/symbol/monogram.price.428 （left field),http://numismatics.org/pella/symbol/monogram.price.794 (underneath throne）,,
2903,https://catalog.princeton.edu/catalog/coin-2903,RPC.1  4289,,,,,,
2904,https://catalog.princeton.edu/catalog/coin-2904,RPC.1  4293,,,,,,
2905,https://catalog.princeton.edu/catalog/coin-2905,Price  1385,PELLA,http://numismatics.org/pella/id/price.1385,,,,
2906,https://catalog.princeton.edu/catalog/coin-2906,RPC.1  4308,,,,,,
2907,https://catalog.princeton.edu/catalog/coin-2907,Price  1379,PELLA,http://numismatics.org/pella/id/price.1379,,,,
2908,https://catalog.princeton.edu/catalog/coin-2908,RPC.1  4279,,,,,,
2909,https://catalog.princeton.edu/catalog/coin-2909,RRC  231/1;Syd.  432;Sear  108,CRRO,http://numismatics.org/crro/id/rrc-231.1,,,,
2910,https://catalog.princeton.edu/catalog/coin-2910,Shang Hai YMQ 318 1159;Coole 73 14Q,,,,,,
2911,https://catalog.princeton.edu/catalog/coin-2911,RRC  233/1;Syd.  455;Sear  110,CRRO,http://numismatics.org/crro/id/rrc-233.1,,,,
2912,https://catalog.princeton.edu/catalog/coin-2912,RRC  247/1;Syd.  468;Sear  124,CRRO,http://numismatics.org/crro/id/rrc-247.1,,,,
2913,https://catalog.princeton.edu/catalog/coin-2913,RRC  248/1;Syd.  470;Sear  125,CRRO,http://numismatics.org/crro/id/rrc-248.1,,,,
2914,https://catalog.princeton.edu/catalog/coin-2914,Shang Hai YMQ 318 1159;Coole 73 14Q,,,,,,
2915,https://catalog.princeton.edu/catalog/coin-2915,Shang Hai YMQ 318 1159;Coole 73 14Q,,,,,,
2916,https://catalog.princeton.edu/catalog/coin-2916,RRC  249/1;Syd.  492;Sear  126,CRRO,http://numismatics.org/crro/id/rrc-249.1,,,,
